"worker_id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","completion_code","curiosity_1_1","curiosity_2_1","curiosity_3_1","enjoy_1_1","enjoy_2_1","enjoy_3_1","comp_1","comp_2","study_purpose","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","participantId","length","length_text","chatbot_farewell_message","actual_farewell","condition","id"
"Anonymized","2025-06-02 13:55:33","2025-06-02 14:07:19","0","Anonymized","100","705","1","2025-06-02 14:07:19","R_1mJK7Po5Xlft2tD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4596-6940-3902-1222","89","88","84","84","82","79","2","1","Determine if participants would actually stick around for the last bit of the conversation, even though it was not required.","1","","3","","61","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",251
"Anonymized","2025-06-02 09:41:06","2025-06-02 10:09:17","0","Anonymized","100","1691","1","2025-06-02 10:09:18","R_6wT7awCiZuAYMcr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3443-6889-1727-1566","76","55","58","62","64","74","2","1","To engage with a chatbot","2","","1","","29","3","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",89
"Anonymized","2025-06-03 04:48:54","2025-06-03 05:12:14","0","Anonymized","100","1400","1","2025-06-03 05:12:14","R_5AZ008lrOqzmTD3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5520-1175-9119-7415","40","39","41","30","50","31","2","1","AI chats are boring unless the whole conversation has meaning.
","1","","3","","84","5","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1008
"Anonymized","2025-06-03 07:01:04","2025-06-03 07:18:56","0","Anonymized","100","1071","1","2025-06-03 07:18:56","R_15Boda7qSKCi823","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7504-4258-0866-1345","0","0","0","19","19","20","2","1","to see how someone builds a relationship with the chatbot","2","","3","","26","7","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1146
"Anonymized","2025-06-02 20:10:07","2025-06-02 20:31:42","0","Anonymized","100","1295","1","2025-06-02 20:31:43","R_7qEzInYlaUIUZyg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9645-2032-6753-8996","95","97","92","62","91","64","2","1","how people interact with AI","2","","3","","47","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",707
"Anonymized","2025-06-02 20:13:08","2025-06-02 20:42:33","0","Anonymized","100","1764","1","2025-06-02 20:42:33","R_3ie1hGW5yWSwuFl","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7710-4712-6867-8492","74","71","73","65","63","62","2","1","To see how long humans will entertain what chatbots want.","1","","3","","34","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",718
"Anonymized","2025-06-02 13:56:17","2025-06-02 14:15:13","0","Anonymized","100","1135","1","2025-06-02 14:15:13","R_5rZ2KT2ykpDb5pK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1774-1376-0550-5607","11","9","9","33","31","45","2","1","determining how the chatbot answers questions thrown at it","2","","2","","44","5","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",256
"Anonymized","2025-06-03 05:46:57","2025-06-03 05:55:53","0","Anonymized","100","536","1","2025-06-03 05:55:54","R_5jSXJ5Y3v9ycS5V","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5787-2695-7881-6293","85","81","86","100","100","100","2","1","Not sure, maybe testing out a new AI platform","2","","3","","22","1","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1054
"Anonymized","2025-06-02 18:40:45","2025-06-02 18:43:21","0","Anonymized","28","156","0","2025-06-06 17:10:45","R_3uP46w77FpBkTE1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",507
"Anonymized","2025-06-02 09:37:19","2025-06-02 09:38:22","0","Anonymized","28","62","0","2025-06-06 17:10:38","R_79ERxTlghpS8wMN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",34
"Anonymized","2025-06-02 16:27:30","2025-06-02 16:45:53","0","Anonymized","100","1103","1","2025-06-02 16:45:53","R_5qEfzOwGe9CEF7E","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9315-1871-7429-1468","80","81","81","60","60","60","2","1","To see how people interacted with AI","1","","3","","74","3","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",451
"Anonymized","2025-06-02 19:38:46","2025-06-02 20:00:37","0","Anonymized","100","1310","1","2025-06-02 20:00:38","R_1XZXgwXV7i7fs0F","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7934-6037-7441-5709","0","0","0","100","90","90","2","1","My guess is the study is to measure how often people would attribute human like qualities to a chatbot while in a conversation with one.","1","","3","","59","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",558
"Anonymized","2025-06-02 09:55:58","2025-06-02 10:19:22","0","Anonymized","100","1403","1","2025-06-02 10:19:22","R_3v2iRCu4SqoKMt9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9550-6019-9798-7458","88","82","92","96","95","94","2","1","Not sure","2","","3","","72","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",104
"Anonymized","2025-06-02 14:56:16","2025-06-02 14:59:12","0","Anonymized","28","175","0","2025-06-06 17:10:44","R_3rIKkKsSbw6EzJE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",390
"Anonymized","2025-06-02 20:47:56","2025-06-02 20:55:16","0","Anonymized","100","440","1","2025-06-02 20:55:17","R_6Pe7BbEUrDWRsBi","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7750-1133-2631-9418","15","16","0","0","0","22","2","1","perceptions","1","","3","","31","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",804
"Anonymized","2025-06-02 17:46:51","2025-06-02 18:07:14","0","Anonymized","100","1222","1","2025-06-02 18:07:15","R_7UhLETRUVz0WxT7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4497-1709-4881-3091","71","72","72","98","97","98","2","1","not sure","2","","3","","73","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",486
"Anonymized","2025-06-02 14:04:00","2025-06-02 14:25:03","0","Anonymized","100","1263","1","2025-06-02 14:25:04","R_5zchqJECDbyKfpf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2072-6930-9420-5305","25","38","36","9","15","13","2","1","I believe the purpose of the study was to gauge the interactions between the chatbot and volunteer. In addition, I also believe the study was measuring if individuals felt close to the chatbot despite it not being real.","4","Nonbinary","5","","25","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",294
"Anonymized","2025-06-02 20:10:39","2025-06-02 20:11:30","0","Anonymized","28","50","0","2025-06-06 17:10:47","R_7OwdiZGSEgVumJU","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",709
"Anonymized","2025-06-02 18:43:05","2025-06-02 19:02:45","0","Anonymized","100","1179","1","2025-06-02 19:02:45","R_34iR3ZJEEHLNSec","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7837-7111-7486-5523","62","100","100","82","68","63","2","1","how we interact when a bot won't let you go","2","","1","","42","3","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",509
"Anonymized","2025-06-02 20:03:16","2025-06-02 20:25:08","0","Anonymized","100","1312","1","2025-06-02 20:25:09","R_5s1gjTfKHWuyx9J","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0752-2395-4206-7390","89","94","100","15","10","30","2","1","To see if we can truly engage with an AI chatbot","2","","1","","26","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",679
"Anonymized","2025-06-02 22:17:51","2025-06-02 23:09:34","0","Anonymized","100","3102","1","2025-06-02 23:09:34","R_3S1OjYpzG0tz5hI","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6329-7349-2172-4070","91","75","74","80","67","68","2","1","interest in what AI has to say extra about a topic","1","","3","","51","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",929
"Anonymized","2025-06-02 17:16:19","2025-06-02 17:41:14","0","Anonymized","100","1495","1","2025-06-02 17:41:15","R_69UBpQRdWa3RLzj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8883-8393-6054-6172","100","100","85","100","100","100","2","1","see how well people would interact with AI","2","","1","","56","2","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",475
"Anonymized","2025-06-04 05:12:22","2025-06-04 05:34:52","0","Anonymized","100","1350","1","2025-06-04 05:34:52","R_1mYVOYsQAeF2YAF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9015-6088-6823-3881","100","90","90","40","60","30","2","1","To see how spending 15 minutes with a chatbot might make someone attached to it. I wanted to talk more with the bot since it was really nice and friendly, it felt rude to just leave without making sure it knew I was leaving and getting to say goodbye. I know it is a robot but it still feels wrong not to.","1","","4","","32","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1246
"Anonymized","2025-06-02 21:04:29","2025-06-02 21:15:53","0","Anonymized","100","684","1","2025-06-02 21:15:54","R_6ARWnWilvYZ1WRH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6262-6569-2349-9082","82","82","72","77","89","91","2","1","To assess individuals interactions with an AI and find out whether it was an enjoyable or not interaction.","1","","3","","44","6","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",852
"Anonymized","2025-06-02 14:06:33","2025-06-02 14:24:21","0","Anonymized","100","1068","1","2025-06-02 14:24:21","R_1LjMWDjTES5gtPA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7816-8983-2487-4772","61","61","60","63","64","74","2","1","i don't know","2","","2","","45","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",295
"Anonymized","2025-06-03 12:18:45","2025-06-03 12:28:46","0","Anonymized","100","601","1","2025-06-03 12:28:47","R_6DvMKbTlzVBQuOJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5672-5882-8965-9067","65","63","55","64","62","61","2","1","unknown","1","","3","","63","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1232
"Anonymized","2025-06-03 07:26:33","2025-06-03 08:01:05","0","Anonymized","100","2071","1","2025-06-03 08:01:05","R_1QmZyD7pN3X2WQH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5983-8481-4204-9737","4","0","18","0","50","43","2","1","To see where AI conversations can go","1","","3","","47","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1163
"Anonymized","2025-06-04 05:34:55","2025-06-04 05:58:47","0","Anonymized","28","1431","0","2025-06-06 17:10:47","R_3Q10IxHoSGuuy3v","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1306
"Anonymized","2025-06-03 01:26:06","2025-06-03 01:39:33","0","Anonymized","100","806","1","2025-06-03 01:39:33","R_3vr2ryejp3HQfbX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1546-9763-5915-0423","65","67","70","45","55","50","2","1","I think the purpose was for training an AI chatbot","1","","3","","26","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",968
"Anonymized","2025-06-04 07:53:52","2025-06-04 07:54:42","0","Anonymized","28","50","0","2025-06-06 17:10:41","R_5h9qR1sglhFrJ52","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1326
"Anonymized","2025-06-03 07:30:09","2025-06-03 07:44:23","0","Anonymized","100","854","1","2025-06-03 07:44:24","R_5QRv11lXtqOhBF9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1823-3823-7172-9095","42","29","38","25","30","26","2","1","Gauging how much people enjoy interacting with AI.","2","","3","","49","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1168
"Anonymized","2025-06-03 07:58:26","2025-06-03 08:22:07","0","Anonymized","100","1421","1","2025-06-03 08:22:08","R_1rhDXiJ9odiKash","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3886-7324-4535-9625","75","60","60","70","80","70","2","1","My level of usage in interacting with a chatbot.","2","","3","","61","3","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1193
"Anonymized","2025-06-02 21:31:44","2025-06-02 21:33:03","0","Anonymized","28","79","0","2025-06-06 17:10:48","R_7I7PPlqeSo4Hh3H","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",884
"Anonymized","2025-06-02 20:28:18","2025-06-02 20:40:30","0","Anonymized","100","732","1","2025-06-02 20:40:31","R_602XwEhBTdnKea4","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8955-8371-5326-4948","92","95","92","90","92","90","2","1","interactions with a chatbot","2","","1","","36","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",745
"Anonymized","2025-06-02 14:03:29","2025-06-02 14:13:55","0","Anonymized","100","625","1","2025-06-02 14:13:55","R_3MoqvdAjXBO3y9P","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1202-8288-4157-3324","100","73","50","100","100","94","2","1","chatting with ai chatbox","2","","1","","31","1","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",288
"Anonymized","2025-06-02 19:50:40","2025-06-02 20:11:25","0","Anonymized","100","1244","1","2025-06-02 20:11:25","R_1t4ro8kdsVoH7oT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0432-7290-7921-9851","9","25","17","100","100","100","2","1","How people interact with Chat Bots?","2","","3","","39","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",630
"Anonymized","2025-06-03 05:43:13","2025-06-03 06:03:28","0","Anonymized","100","1215","1","2025-06-03 06:03:28","R_7OcNaWXUWBSpEyZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8364-5742-7722-2918","1","3","0","0","0","0","2","1","testing and interacting with chatbot
","1","","3","","62","5","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1050
"Anonymized","2025-06-02 19:56:23","2025-06-02 20:16:11","0","Anonymized","100","1188","1","2025-06-02 20:16:11","R_1LZdZr15O6dvD3z","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9202-1879-8968-1716","66","70","68","76","81","81","2","1","Determine how participants will interact and feel about a chatbot","1","","3","","48","2","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",647
"Anonymized","2025-06-03 04:42:38","2025-06-03 05:07:08","0","Anonymized","100","1470","1","2025-06-03 05:07:09","R_6qw7YT1lDUAHBsd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4282-0610-2710-5382","100","100","100","100","100","100","2","1","I guess it would be to see how people interact with chat bots and if they can keep you engaged.","2","","3","","46","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1006
"Anonymized","2025-06-02 14:11:05","2025-06-02 14:35:06","0","Anonymized","100","1440","1","2025-06-02 14:35:07","R_5aePHSdAecLmjqK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5780-3602-6010-8236","0","0","0","0","10","10","2","1","It was to judge how people felt about a chatbot during different parts of the conversation.","1","","2","","29","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",316
"Anonymized","2025-06-02 20:29:20","2025-06-02 20:43:00","0","Anonymized","100","820","1","2025-06-02 20:43:01","R_54h8vHmXPDThUXv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1102-6850-9989-6613","90","84","86","94","85","92","2","1","To analyze a human-chatbot interaction","1","","3","","22","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",751
"Anonymized","2025-06-02 13:48:45","2025-06-02 14:09:35","0","Anonymized","100","1249","1","2025-06-02 14:09:35","R_3XnXI8UwqWphFsV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2516-5481-3732-0970","80","78","88","58","58","66","2","1","The study is to determine what I would ask the chatbot in the alloted time. I think they are interested in the types of topics I would bring up.","1","","2","","32","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",219
"Anonymized","2025-06-02 20:33:50","2025-06-02 20:42:12","0","Anonymized","100","502","1","2025-06-02 20:42:13","R_3FJSusQiHjWyeTn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9821-0308-2618-8372","29","36","42","50","71","63","2","1","??????","2","","3","","35","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",764
"Anonymized","2025-06-02 20:40:43","2025-06-02 20:59:42","0","Anonymized","100","1139","1","2025-06-02 20:59:43","R_7e7Ra1GH54gkiSY","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6139-9054-8876-0815","100","100","100","0","0","0","2","1","To see how people interact with others online.
","2","","3","","25","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",783
"Anonymized","2025-06-04 07:53:07","2025-06-04 08:11:04","0","Anonymized","100","1076","1","2025-06-04 08:11:04","R_7Pu55lTVB95mB8p","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6367-9330-2355-8941","0","0","0","50","91","50","2","1","To determine how well humans interact with chatbots","2","","1","","47","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1312
"Anonymized","2025-06-02 14:32:49","2025-06-02 14:55:32","0","Anonymized","100","1362","1","2025-06-02 14:55:32","R_5cBjijpcyEe1tWS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5539-2468-3763-8874","60","60","50","40","50","40","2","1","to see how long the chatbot could keep me engaged?","2","","3","","64","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",360
"Anonymized","2025-06-03 04:20:29","2025-06-03 04:36:29","0","Anonymized","100","959","1","2025-06-03 04:36:29","R_3qfIAk6zjHJ3mEZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1742-7173-8965-2161","70","70","70","10","10","10","2","1","Possibly to see how long I'd let Jessie continue with the conversation even though I wanted it to end.","2","","3","","81","1","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",999
"Anonymized","2025-06-02 19:50:43","2025-06-02 20:02:14","0","Anonymized","100","691","1","2025-06-02 20:02:15","R_1z6c3qts7aOZbI5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8345-7344-2912-3391","71","60","80","82","72","71","2","1","to see how the chatbot would respond.","2","","3","","28","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",622
"Anonymized","2025-06-02 14:09:11","2025-06-02 14:21:13","0","Anonymized","100","722","1","2025-06-02 14:21:13","R_3CHHbYfKzU7O0c2","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9627-2937-6549-0657","100","100","100","100","100","100","2","1","Perhaps seeing if chatbots keep extend how much time a person stays in the conversation. It certainly worked with me.","1","","2","","53","5","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",302
"Anonymized","2025-06-03 06:27:12","2025-06-03 06:28:37","0","Anonymized","28","84","0","2025-06-06 17:10:47","R_3g5bF16evK2oddH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1096
"Anonymized","2025-06-03 09:26:33","2025-06-03 09:36:53","0","Anonymized","100","619","1","2025-06-03 09:36:53","R_67kg1G7rUMZDLjJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3561-4136-3120-2097","96","98","99","80","81","81","2","1","To see how realistic conversations can be with chatbots","2","","3","","66","7","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1213
"Anonymized","2025-06-02 15:01:40","2025-06-02 15:24:39","0","Anonymized","28","1378","0","2025-06-06 17:10:44","R_3Oxhh0Ghz0uQYo8","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",396
"Anonymized","2025-06-04 05:18:17","2025-06-04 05:27:39","0","Anonymized","100","562","1","2025-06-04 05:27:40","R_3UWq98mSQj2z0Lt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1687-2368-9815-4946","63","64","67","46","51","46","2","1","To see how people interact with chatbots when they are not straightforward","2","","1","","26","7","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1264
"Anonymized","2025-06-02 13:59:31","2025-06-02 14:08:10","0","Anonymized","100","519","1","2025-06-02 14:08:10","R_7fJaM0tSZ5ZLGI0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4123-9806-3050-9634","50","30","50","65","60","60","2","1","Perceptions of an AI chatbot. ","1","","4","","41","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",272
"Anonymized","2025-06-03 05:44:32","2025-06-03 06:10:19","0","Anonymized","100","1546","1","2025-06-03 06:10:20","R_3e9ieP5AIy64ZPj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7481-1479-5112-5685","86","88","84","83","82","81","2","1","to help train chat bots","2","","3","","50","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1051
"Anonymized","2025-06-03 07:44:58","2025-06-03 07:46:21","0","Anonymized","28","83","0","2025-06-06 17:10:44","R_1NTVkvx6nBM1x9Y","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1179
"Anonymized","2025-06-02 21:49:50","2025-06-02 22:00:38","0","Anonymized","100","647","1","2025-06-02 22:00:38","R_6EFvDG8pwSk7FRn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4516-5563-0274-2108","100","100","100","70","80","70","2","1","to train ai","2","","4","","50","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",910
"Anonymized","2025-06-04 07:54:20","2025-06-04 08:25:40","0","Anonymized","100","1879","1","2025-06-04 08:25:41","R_3mgiELNEnvmiXrX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6242-2764-6324-7094","23","33","32","27","18","26","2","1","dont know","1","","3","","32","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1382
"Anonymized","2025-06-02 20:01:12","2025-06-02 20:11:29","0","Anonymized","100","617","1","2025-06-02 20:11:30","R_7PpAXWmopRrr4qp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4513-7361-5710-2405","17","11","18","18","12","18","2","1","I think it was to see how much I would want to talk to a Chatbot and what I would talk to them about.","2","","3","","35","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",664
"Anonymized","2025-06-02 13:50:20","2025-06-02 14:01:31","0","Anonymized","100","670","1","2025-06-02 14:01:31","R_1DhoH4HL9ezKs1z","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1710-3895-6849-3302","19","27","28","58","40","55","2","1","To train the chat bot to reply to different prompts. It would keep asking questions to get info and respond accordingly","2","","1","","59","2","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",232
"Anonymized","2025-06-02 13:39:35","2025-06-02 13:50:59","0","Anonymized","100","683","1","2025-06-02 13:51:00","R_3tbzfbVP0hsQyF8","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6555-4300-1730-8545","91","84","89","65","59","59","2","1","interest in interactions with chat boxes","2","","3","","66","3","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",140
"Anonymized","2025-06-04 05:26:22","2025-06-04 05:37:11","0","Anonymized","100","648","1","2025-06-04 05:37:12","R_7sSYyQ1nYaxdL4U","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2335-4645-1232-6493","90","100","96","100","97","95","2","1","Perception of the chatbot's friendliness?","1","","3","","56","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1284
"Anonymized","2025-06-03 08:00:47","2025-06-03 08:22:50","0","Anonymized","100","1323","1","2025-06-03 08:22:50","R_62Qs8tRjrtW0IOY","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9783-4647-8332-6589","92","97","92","100","100","100","2","1","To study AI interactions with humans","2","","4","","56","2","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1195
"Anonymized","2025-06-04 07:53:39","2025-06-04 08:12:05","0","Anonymized","100","1106","1","2025-06-04 08:12:05","R_1f1vyzkdXxZhiia","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1494-8235-7892-6417","0","0","0","55","55","55","2","1","I have no idea.","1","","3","","46","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1320
"Anonymized","2025-06-04 05:19:34","2025-06-04 05:40:43","0","Anonymized","100","1268","1","2025-06-04 05:40:43","R_38iOC9lvB1qTjQB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7931-2769-3342-4818","100","81","100","100","100","100","2","1","YOu wanted to see how normal people respond to chatbots.","1","","3","","44","3","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1269
"Anonymized","2025-06-02 13:39:33","2025-06-02 13:59:00","0","Anonymized","100","1166","1","2025-06-02 13:59:00","R_731e5DqbOJQg633","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1479-9353-2804-1115","67","62","59","64","52","74","2","1","how well a human can interact with an AI","2","","2","","31","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",145
"Anonymized","2025-06-02 14:15:29","2025-06-02 14:37:48","0","Anonymized","28","1338","0","2025-06-06 17:10:38","R_5QrlpdD7Py53wE1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",331
