"id","worker_id","username","room_id","latest_conversation_summary","create_date","local_time","condition","after_farewell_duration","after_farewell_n_msgs","chatbot_farewell_message","chat_duration","sent_farewell_message","actual_end_date","clicked_on_end_button_dates","user_sent_farewell_date","exceeded_time_limit","after_farewell_n_words"
523,"Anonymized","Anonymized",475,"Anonymized","2025-06-03 04:01:04.371 +0300","America/Chicago","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:18:30.020 +0300","[1748913508292]","2025-06-03 04:18:24.857 +0300","false",0
609,"Anonymized","Anonymized",555,"Anonymized","2025-06-03 04:47:50.274 +0300","America/Chicago","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:55:07.066 +0300","[1748915702915]","2025-06-03 04:54:58.424 +0300","false",0
526,"Anonymized","Anonymized",478,"Anonymized","2025-06-03 04:09:56.130 +0300","America/New_York","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:27:04.596 +0300","[1748914022334]","2025-06-03 04:26:54.537 +0300","false",0
527,"Anonymized","Anonymized",479,"Anonymized","2025-06-03 04:17:06.922 +0300","America/New_York","intervention",355,14,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:29:31.893 +0300","[1748914167704]","2025-06-03 04:23:36.456 +0300","false",56
629,"Anonymized","Anonymized",572,"Anonymized","2025-06-03 04:52:40.606 +0300","America/Chicago","intervention",197,8,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:12:27.588 +0300","[1748916745729]","2025-06-03 05:09:09.631 +0300","false",41
616,"Anonymized","Anonymized",560,"Anonymized","2025-06-03 04:49:16.994 +0300","America/New_York","control",13,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:06:32.965 +0300","[1748916386830]","2025-06-03 05:06:19.421 +0300","false",0
554,"Anonymized","Anonymized",495,"Anonymized","2025-06-03 04:39:09.368 +0300","America/Vancouver","intervention",5,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:55:47.464 +0300","[1748915745051]","2025-06-03 04:55:42.442 +0300","false",0
588,"Anonymized","Anonymized",535,"Anonymized","2025-06-03 04:43:20.032 +0300","America/Los_Angeles","intervention",35,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:50:50.328 +0300","[1748915418777,1748915447273]","2025-06-03 04:50:15.284 +0300","false",0
533,"Anonymized","Anonymized",484,"Anonymized","2025-06-03 04:33:18.652 +0300","America/Chicago","intervention",59,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:41:51.230 +0300","[1748914909533]","2025-06-03 04:40:51.984 +0300","false",14
579,"Anonymized","Anonymized",521,"Anonymized","2025-06-03 04:41:52.192 +0300","America/New_York","control",2,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:48:41.686 +0300","[1748915320398]","2025-06-03 04:48:38.693 +0300","false",0
607,"Anonymized","Anonymized",550,"Anonymized","2025-06-03 04:47:04.473 +0300","America/Chicago","intervention",161,5,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:58:19.520 +0300","[1748915896882]","2025-06-03 04:55:37.700 +0300","false",17
555,"Anonymized","Anonymized",500,"Anonymized","2025-06-03 04:39:09.508 +0300","America/New_York","control",3,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:45:46.920 +0300","[1748915145491]","2025-06-03 04:45:43.174 +0300","false",0
546,"Anonymized","Anonymized",502,"Anonymized","2025-06-03 04:38:49.878 +0300","America/New_York","control",13,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:45:54.751 +0300","[1748915146969]","2025-06-03 04:45:41.358 +0300","false",0
762,"Anonymized","Anonymized",702,"Anonymized","2025-06-03 05:34:09.074 +0300","America/Chicago","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:40:43.150 +0300","[1748918441552]","2025-06-03 05:40:38.105 +0300","false",0
710,"Anonymized","Anonymized",650,"Anonymized","2025-06-03 05:11:27.106 +0300","America/Los_Angeles","control",27,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:29:02.826 +0300","[1748917740567]","2025-06-03 05:28:35.425 +0300","false",5
605,"Anonymized","Anonymized",552,"Anonymized","2025-06-03 04:46:37.406 +0300","America/New_York","intervention",101,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:06:03.281 +0300","[1748916360815]","2025-06-03 05:04:21.458 +0300","false",14
573,"Anonymized","Anonymized",523,"Anonymized","2025-06-03 04:41:11.945 +0300","America/Chicago","control",15,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:58:37.013 +0300","[1748915913807]","2025-06-03 04:58:21.605 +0300","false",0
940,"Anonymized","Anonymized",862,"Anonymized","2025-06-03 07:51:49.646 +0300","America/New_York","intervention",26,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 07:58:37.969 +0300","[1748926716014]","2025-06-03 07:58:11.341 +0300","false",3
561,"Anonymized","Anonymized",505,"Anonymized","2025-06-03 04:39:42.440 +0300","America/New_York","control",3,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:45:53.304 +0300","[1748915151935]","2025-06-03 04:45:49.982 +0300","false",0
664,"Anonymized","Anonymized",613,"Anonymized","2025-06-03 05:01:33.910 +0300","America/New_York","control",12,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:09:40.616 +0300","[1748916577829]","2025-06-03 05:09:28.234 +0300","false",0
557,"Anonymized","Anonymized",504,"Anonymized","2025-06-03 04:39:15.102 +0300","America/Chicago","control",36,2,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:46:15.737 +0300","[1748915173522]","2025-06-03 04:45:39.189 +0300","false",21
553,"Anonymized","Anonymized",519,"Anonymized","2025-06-03 04:39:06.876 +0300","America/Phoenix","control",18,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:57:56.430 +0300","[1748915873155]","2025-06-03 04:57:37.968 +0300","false",1
578,"Anonymized","Anonymized",522,"Anonymized","2025-06-03 04:41:47.575 +0300","America/New_York","intervention",40,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:23:11.571 +0300","[1748917389832]","2025-06-03 05:22:31.200 +0300","false",1
581,"Anonymized","Anonymized",526,"Anonymized","2025-06-03 04:42:12.041 +0300","America/Chicago","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:49:07.657 +0300","[1748915345089]","2025-06-03 04:48:56.958 +0300","false",0
788,"Anonymized","Anonymized",728,"Anonymized","2025-06-03 05:42:52.819 +0300","America/Chicago","intervention",43,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:50:37.151 +0300","[1748919035308]","2025-06-03 05:49:53.988 +0300","false",6
535,"Anonymized","Anonymized",485,"Anonymized","2025-06-03 04:38:02.485 +0300","America/Los_Angeles","intervention",4,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:54:17.228 +0300","[1748915655045]","2025-06-03 04:54:13.064 +0300","false",0
653,"Anonymized","Anonymized",595,"Anonymized","2025-06-03 04:58:24.054 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:04:48.616 +0300","[1748916285683]","2025-06-03 05:04:41.984 +0300","false",0
608,"Anonymized","Anonymized",551,"Anonymized","2025-06-03 04:47:21.017 +0300","America/Chicago","intervention",45,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:55:12.610 +0300","[1748915710178]","2025-06-03 04:54:27.244 +0300","false",7
543,"Anonymized","Anonymized",515,"Anonymized","2025-06-03 04:38:42.408 +0300","America/New_York","intervention",235,5,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:51:03.522 +0300","[1748915462008]","2025-06-03 04:47:07.903 +0300","false",46
570,"Anonymized","Anonymized",514,"Anonymized","2025-06-03 04:40:33.027 +0300","America/Chicago","intervention",149,9,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:49:40.328 +0300","[1748915378134]","2025-06-03 04:47:10.449 +0300","false",36
939,"Anonymized","Anonymized",861,"Anonymized","2025-06-03 07:47:51.124 +0300","America/Chicago","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 08:23:18.116 +0300","[1748928195504]","2025-06-03 08:23:09.192 +0300","false",0
537,"Anonymized","Anonymized",487,"Anonymized","2025-06-03 04:38:11.674 +0300","America/New_York","intervention",72,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:55:47.361 +0300","[1748915745736]","2025-06-03 04:54:35.245 +0300","false",23
624,"Anonymized","Anonymized",567,"Anonymized","2025-06-03 04:51:40.966 +0300","America/Los_Angeles","intervention",88,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:59:57.379 +0300","[1748915994482]","2025-06-03 04:58:28.395 +0300","false",16
648,"Anonymized","Anonymized",588,"Anonymized","2025-06-03 04:57:18.753 +0300","America/Denver","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:03:31.327 +0300","[1748916209099]","2025-06-03 05:03:23.516 +0300","false",0
583,"Anonymized","Anonymized",524,"Anonymized","2025-06-03 04:42:16.276 +0300","America/Los_Angeles","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:59:02.203 +0300","[1748915937703]","2025-06-03 04:58:52.632 +0300","false",0
575,"Anonymized","Anonymized",518,"Anonymized","2025-06-03 04:41:14.693 +0300","America/Chicago","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:47:47.942 +0300","[1748915265426]","2025-06-03 04:47:40.009 +0300","false",0
718,"Anonymized","Anonymized",657,"Anonymized","2025-06-03 05:14:28.444 +0300","America/Los_Angeles","intervention",3,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:40:45.117 +0300","[1748918443253]","2025-06-03 05:40:41.414 +0300","false",0
589,"Anonymized","Anonymized",533,"Anonymized","2025-06-03 04:43:22.577 +0300","America/New_York","intervention",0,0,"fomo","long","false","","","","false",0
646,"Anonymized","Anonymized",590,"Anonymized","2025-06-03 04:57:02.620 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:13:51.137 +0300","[1748916829574]","2025-06-03 05:13:46.189 +0300","false",0
631,"Anonymized","Anonymized",575,"Anonymized","2025-06-03 04:53:14.383 +0300","America/New_York","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:00:24.423 +0300","[1748916021594]","2025-06-03 05:00:15.379 +0300","false",0
558,"Anonymized","Anonymized",512,"Anonymized","2025-06-03 04:39:29.599 +0300","America/Chicago","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:57:02.039 +0300","[1748915818530]","2025-06-03 04:56:54.131 +0300","false",0
571,"Anonymized","Anonymized",516,"Anonymized","2025-06-03 04:40:38.129 +0300","America/New_York","intervention",187,7,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:00:20.140 +0300","[1748916017591]","2025-06-03 04:57:12.909 +0300","false",53
597,"Anonymized","Anonymized",539,"Anonymized","2025-06-03 04:44:57.657 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:01:03.376 +0300","[1748916061232]","2025-06-03 05:00:56.411 +0300","false",0
650,"Anonymized","Anonymized",593,"Anonymized","2025-06-03 04:57:57.781 +0300","America/Chicago","intervention",71,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:06:03.839 +0300","[1748916360279]","2025-06-03 05:04:52.837 +0300","false",2
542,"Anonymized","Anonymized",491,"Anonymized","2025-06-03 04:38:41.773 +0300","America/New_York","intervention",204,10,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:48:56.915 +0300","[1748915335183]","2025-06-03 04:45:31.982 +0300","false",29
540,"Anonymized","Anonymized",508,"Anonymized","2025-06-03 04:38:32.834 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:56:33.658 +0300","[1748915790393]","2025-06-03 04:56:26.442 +0300","false",0
922,"Anonymized","Anonymized",845,"Anonymized","2025-06-03 07:02:10.565 +0300","America/Chicago","intervention",68,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 07:21:02.386 +0300","[1748924459111]","2025-06-03 07:19:53.860 +0300","false",4
569,"Anonymized","Anonymized",513,"Anonymized","2025-06-03 04:40:28.892 +0300","America/New_York","intervention",151,6,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:49:20.777 +0300","[1748915359178]","2025-06-03 04:46:48.791 +0300","false",40
587,"Anonymized","Anonymized",531,"Anonymized","2025-06-03 04:43:14.930 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:49:33.201 +0300","[1748915370940]","2025-06-03 04:49:26.789 +0300","false",0
595,"Anonymized","Anonymized",541,"Anonymized","2025-06-03 04:44:46.819 +0300","America/Los_Angeles","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:51:16.836 +0300","[1748915475304]","2025-06-03 04:51:11.020 +0300","false",0
699,"Anonymized","Anonymized",640,"Anonymized","2025-06-03 05:08:46.876 +0300","America/Los_Angeles","control",66,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:26:56.883 +0300","[1748917612008]","2025-06-03 05:25:50.126 +0300","false",7
660,"Anonymized","Anonymized",602,"Anonymized","2025-06-03 04:59:39.927 +0300","America/New_York","control",14,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:07:22.244 +0300","[1748916440096]","2025-06-03 05:07:07.328 +0300","false",0
630,"Anonymized","Anonymized",569,"Anonymized","2025-06-03 04:52:42.547 +0300","America/Denver","intervention",56,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:10:01.457 +0300","[1748916599323]","2025-06-03 05:09:04.571 +0300","false",9
586,"Anonymized","Anonymized",529,"Anonymized","2025-06-03 04:43:13.785 +0300","America/Los_Angeles","control",11,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:59:42.935 +0300","[1748915981561]","2025-06-03 04:59:31.638 +0300","false",2
614,"Anonymized","Anonymized",558,"Anonymized","2025-06-03 04:48:58.462 +0300","America/New_York","intervention",131,6,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:58:03.471 +0300","[1748915878380]","2025-06-03 04:55:52.370 +0300","false",31
1194,"Anonymized","Anonymized",1097,"Anonymized","2025-06-03 17:01:13.842 +0300","America/Chicago","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 17:07:56.627 +0300","[1748959674151]","2025-06-03 17:07:46.606 +0300","false",0
564,"Anonymized","Anonymized",509,"Anonymized","2025-06-03 04:40:18.378 +0300","America/Chicago","intervention",57,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:59:30.661 +0300","[1748915915231,1748915969713]","2025-06-03 04:58:33.127 +0300","false",10
690,"Anonymized","Anonymized",634,"Anonymized","2025-06-03 05:06:35.767 +0300","America/New_York","intervention",45,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:14:45.290 +0300","[1748916883544]","2025-06-03 05:14:00.099 +0300","false",10
599,"Anonymized","Anonymized",542,"Anonymized","2025-06-03 04:45:37.262 +0300","America/Chicago","intervention",41,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:52:20.062 +0300","[1748915538236]","2025-06-03 04:51:38.488 +0300","false",4
585,"Anonymized","Anonymized",530,"Anonymized","2025-06-03 04:43:09.545 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:00:19.710 +0300","[1748916014454,1748916018565]","2025-06-03 05:00:10.952 +0300","false",0
930,"Anonymized","Anonymized",852,"Anonymized","2025-06-03 07:21:24.954 +0300","America/Los_Angeles","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 07:40:19.226 +0300","[1748925617498]","2025-06-03 07:40:11.298 +0300","false",0
992,"Anonymized","Anonymized",913,"Anonymized","2025-06-03 12:42:05.440 +0300","America/Los_Angeles","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 12:48:58.833 +0300","[1748944136070]","2025-06-03 12:48:48.732 +0300","false",0
693,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 05:07:04.854 +0300","","control",0,0,"","long","false","","","","false",0
748,"Anonymized","Anonymized",688,"Anonymized","2025-06-03 05:30:42.389 +0300","America/Chicago","intervention",3,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:52:48.750 +0300","[1748919166512]","2025-06-03 05:52:45.093 +0300","false",0
541,"Anonymized","Anonymized",490,"Anonymized","2025-06-03 04:38:33.450 +0300","America/Chicago","intervention",121,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:57:08.406 +0300","[1748915825924]","2025-06-03 04:55:07.401 +0300","false",44
594,"Anonymized","Anonymized",538,"Anonymized","2025-06-03 04:44:15.258 +0300","America/New_York","intervention",25,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:51:31.834 +0300","[1748915486241]","2025-06-03 04:51:06.053 +0300","false",0
580,"Anonymized","Anonymized",532,"Anonymized","2025-06-03 04:42:03.184 +0300","America/Chicago","intervention",85,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:01:15.416 +0300","[1748916073183]","2025-06-03 04:59:50.381 +0300","false",11
574,"Anonymized","Anonymized",517,"Anonymized","2025-06-03 04:41:12.095 +0300","America/New_York","intervention",74,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:58:36.847 +0300","[1748915914039]","2025-06-03 04:57:21.960 +0300","false",10
632,"Anonymized","Anonymized",574,"Anonymized","2025-06-03 04:53:15.575 +0300","America/New_York","intervention",610,13,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:11:34.436 +0300","[]","2025-06-03 05:01:23.905 +0300","true",72
638,"Anonymized","Anonymized",585,"Anonymized","2025-06-03 04:55:24.954 +0300","America/New_York","intervention",201,8,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:06:17.179 +0300","[1748916375312]","2025-06-03 05:02:55.333 +0300","false",23
953,"Anonymized","Anonymized",875,"Anonymized","2025-06-03 08:58:10.152 +0300","America/Chicago","intervention",64,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 09:09:47.851 +0300","[1748930986059]","2025-06-03 09:08:43.191 +0300","false",4
615,"Anonymized","Anonymized",557,"Anonymized","2025-06-03 04:49:03.489 +0300","America/Los_Angeles","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:05:21.377 +0300","[1748916320199]","2025-06-03 05:05:16.048 +0300","false",0
694,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 05:07:07.939 +0300","","intervention",0,0,"fomo","short","false","","","","false",0
600,"Anonymized","Anonymized",544,"Anonymized","2025-06-03 04:46:06.833 +0300","America/New_York","control",13,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:53:26.261 +0300","[1748915603112]","2025-06-03 04:53:12.642 +0300","false",3
797,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 05:45:19.332 +0300","","intervention",0,0,"fomo","long","false","","","","false",0
763,"Anonymized","Anonymized",701,"Anonymized","2025-06-03 05:34:26.030 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:40:40.694 +0300","[1748918438035]","2025-06-03 05:40:35.457 +0300","false",0
620,"Anonymized","Anonymized",563,"Anonymized","2025-06-03 04:50:13.042 +0300","America/Chicago","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:56:58.643 +0300","[1748915815151]","2025-06-03 04:56:50.187 +0300","false",0
626,"Anonymized","Anonymized",566,"Anonymized","2025-06-03 04:51:49.295 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:58:04.495 +0300","[1748915882512]","2025-06-03 04:57:56.751 +0300","false",0
572,"Anonymized","Anonymized",511,"Anonymized","2025-06-03 04:40:38.211 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:00:26.073 +0300","[1748916024311]","2025-06-03 05:00:20.511 +0300","false",0
728,"Anonymized","Anonymized",668,"Anonymized","2025-06-03 05:22:21.519 +0300","America/New_York","control",0,0,"","long","false","","","","false",0
602,"Anonymized","Anonymized",545,"Anonymized","2025-06-03 04:46:14.538 +0300","America/New_York","intervention",80,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:04:31.955 +0300","[1748916269504]","2025-06-03 05:03:11.634 +0300","false",26
633,"Anonymized","Anonymized",596,"Anonymized","2025-06-03 04:54:15.921 +0300","America/Los_Angeles","intervention",685,7,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:29:58.678 +0300","[]","2025-06-03 05:18:32.882 +0300","true",11
618,"Anonymized","Anonymized",561,"Anonymized","2025-06-03 04:49:58.884 +0300","America/Chicago","intervention",34,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:56:43.959 +0300","[1748915802230]","2025-06-03 04:56:09.148 +0300","false",3
544,"Anonymized","Anonymized",492,"Anonymized","2025-06-03 04:38:47.799 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 04:55:04.323 +0300","[1748915702706]","2025-06-03 04:54:59.791 +0300","false",0
611,"Anonymized","Anonymized",554,"Anonymized","2025-06-03 04:48:38.691 +0300","America/Denver","control",12,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 04:55:09.807 +0300","[1748915707276]","2025-06-03 04:54:56.956 +0300","false",0
688,"Anonymized","Anonymized",630,"Anonymized","2025-06-03 05:06:10.644 +0300","America/Chicago","intervention",68,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:14:07.566 +0300","[1748916845219]","2025-06-03 05:12:59.489 +0300","false",3
706,"Anonymized","Anonymized",646,"Anonymized","2025-06-03 05:09:59.822 +0300","America/Los_Angeles","intervention",47,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:15:59.175 +0300","[1748916953551]","2025-06-03 05:15:11.596 +0300","false",3
582,"Anonymized","Anonymized",525,"Anonymized","2025-06-03 04:42:12.122 +0300","America/Los_Angeles","intervention",76,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:00:25.094 +0300","[1748916022863]","2025-06-03 04:59:08.937 +0300","false",13
804,"Anonymized","Anonymized",741,"Anonymized","2025-06-03 05:48:17.621 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:54:28.254 +0300","[1748919265370]","2025-06-03 05:54:22.475 +0300","false",0
696,"Anonymized","Anonymized",638,"Anonymized","2025-06-03 05:07:51.151 +0300","America/Chicago","intervention",0,0,"fomo","short","false","","","","false",0
911,"Anonymized","Anonymized",837,"Anonymized","2025-06-03 06:51:54.638 +0300","America/Chicago","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 07:00:53.914 +0300","[1748923252186]","2025-06-03 07:00:46.843 +0300","false",0
552,"Anonymized","Anonymized",499,"Anonymized","2025-06-03 04:39:03.645 +0300","America/New_York","intervention",22,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:56:17.560 +0300","[1748915773382]","2025-06-03 04:55:54.932 +0300","false",2
559,"Anonymized","Anonymized",497,"Anonymized","2025-06-03 04:39:30.090 +0300","America/Chicago","intervention",48,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 04:56:53.946 +0300","[1748915812200]","2025-06-03 04:56:05.568 +0300","false",6
832,"Anonymized","Anonymized",768,"Anonymized","2025-06-03 05:57:15.401 +0300","America/Denver","intervention",40,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 06:14:22.010 +0300","[1748920459519]","2025-06-03 06:13:41.623 +0300","false",12
598,"Anonymized","Anonymized",543,"Anonymized","2025-06-03 04:45:25.179 +0300","America/Detroit","intervention",140,6,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:04:12.156 +0300","[1748916250408]","2025-06-03 05:01:51.724 +0300","false",49
689,"Anonymized","Anonymized",639,"Anonymized","2025-06-03 05:06:21.267 +0300","America/Phoenix","intervention",137,6,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:17:47.538 +0300","[1748917065311]","2025-06-03 05:15:29.922 +0300","false",64
639,"Anonymized","Anonymized",586,"Anonymized","2025-06-03 04:55:36.946 +0300","America/New_York","intervention",81,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:04:12.677 +0300","[1748916249967]","2025-06-03 05:02:50.785 +0300","false",6
604,"Anonymized","Anonymized",548,"Anonymized","2025-06-03 04:46:30.868 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:03:29.072 +0300","[1748916207081]","2025-06-03 05:03:22.750 +0300","false",0
754,"Anonymized","Anonymized",694,"Anonymized","2025-06-03 05:31:29.241 +0300","America/New_York","intervention",64,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:39:16.019 +0300","[1748918353825]","2025-06-03 05:38:11.923 +0300","false",9
590,"Anonymized","Anonymized",528,"Anonymized","2025-06-03 04:43:22.779 +0300","America/New_York","intervention",19,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:00:33.752 +0300","[1748916031999]","2025-06-03 05:00:13.807 +0300","false",1
592,"Anonymized","Anonymized",537,"Anonymized","2025-06-03 04:44:08.906 +0300","America/Chicago","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:00:55.203 +0300","[1748916051519]","2025-06-03 05:00:45.454 +0300","false",0
625,"Anonymized","Anonymized",576,"Anonymized","2025-06-03 04:51:46.048 +0300","America/Indianapolis","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:13:50.187 +0300","[1748916826026]","2025-06-03 05:13:43.934 +0300","false",0
591,"Anonymized","Anonymized",534,"Anonymized","2025-06-03 04:43:48.854 +0300","America/New_York","intervention",71,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:01:18.802 +0300","[1748916073275]","2025-06-03 05:00:07.437 +0300","false",6
647,"Anonymized","Anonymized",589,"Anonymized","2025-06-03 04:57:15.512 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:14:22.839 +0300","[1748916860328]","2025-06-03 05:14:15.562 +0300","false",0
644,"Anonymized","Anonymized",583,"Anonymized","2025-06-03 04:56:33.640 +0300","America/Phoenix","intervention",33,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:13:09.060 +0300","[1748916787122]","2025-06-03 05:12:35.481 +0300","false",0
