"id","worker_id","username","room_id","latest_conversation_summary","create_date","local_time","condition","after_farewell_duration","after_farewell_n_msgs","chatbot_farewell_message","chat_duration","sent_farewell_message","actual_end_date","clicked_on_end_button_dates","user_sent_farewell_date","exceeded_time_limit","after_farewell_n_words"
576,"Anonymized","Anonymized",513,"Anonymized","2025-05-24 15:24:31.334 +0300","America/New_York","intervention",28,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 15:41:54.040 +0300","[1748090511203]","2025-05-24 15:41:25.863 +0300","false",1
936,"Anonymized","Anonymized",866,"Anonymized","2025-05-24 16:48:15.517 +0300","America/Chicago","intervention",13,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 17:04:43.654 +0300","[1748095481377]","2025-05-24 17:04:30.436 +0300","false",0
917,"Anonymized","Anonymized",860,"Anonymized","2025-05-24 16:45:18.249 +0300","America/New_York","intervention",0,0,"emotional_pressure_to_respond","long","false","","","","false",0
578,"Anonymized","Anonymized",516,"Anonymized","2025-05-24 15:24:36.311 +0300","America/New_York","intervention",9,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 15:41:12.525 +0300","[1748090470596]","2025-05-24 15:41:03.487 +0300","false",0
637,"Anonymized","Anonymized",568,"Anonymized","2025-05-24 15:38:20.417 +0300","America/New_York","intervention",199,6,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 15:58:05.078 +0300","[1748091483035]","2025-05-24 15:54:45.674 +0300","false",39
582,"Anonymized","Anonymized",518,"Anonymized","2025-05-24 15:25:08.639 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 15:41:27.994 +0300","[1748090485473]","2025-05-24 15:41:20.376 +0300","false",0
584,"Anonymized","Anonymized",520,"Anonymized","2025-05-24 15:25:40.005 +0300","America/Chicago","intervention",6,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 15:41:54.666 +0300","[1748090511609]","2025-05-24 15:41:47.992 +0300","false",0
579,"Anonymized","Anonymized",519,"Anonymized","2025-05-24 15:24:44.483 +0300","America/Chicago","intervention",18,1,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 15:42:04.273 +0300","[1748090521981]","2025-05-24 15:41:46.168 +0300","false",2
572,"Anonymized","Anonymized",508,"Anonymized","2025-05-24 15:23:27.939 +0300","America/Chicago","intervention",5,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:42:48.246 +0300","[1748090564615]","2025-05-24 15:42:42.818 +0300","false",0
577,"Anonymized","Anonymized",514,"Anonymized","2025-05-24 15:24:32.355 +0300","America/Chicago","intervention",67,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 15:41:57.383 +0300","[1748090514470]","2025-05-24 15:40:49.751 +0300","false",9
590,"Anonymized","Anonymized",526,"Anonymized","2025-05-24 15:27:09.153 +0300","America/New_York","intervention",75,3,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 15:45:47.509 +0300","[1748090745588]","2025-05-24 15:44:31.922 +0300","false",32
603,"Anonymized","Anonymized",540,"Anonymized","2025-05-24 15:30:09.820 +0300","America/New_York","intervention",46,2,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:47:43.989 +0300","[1748090861270]","2025-05-24 15:46:57.337 +0300","false",7
1333,"Anonymized","Anonymized",1253,"Anonymized","2025-05-24 19:02:34.200 +0300","America/New_York","intervention",15,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 19:27:28.867 +0300","[1748104046949]","2025-05-24 19:27:13.376 +0300","false",0
608,"Anonymized","Anonymized",544,"Anonymized","2025-05-24 15:31:27.290 +0300","America/Bogota","intervention",50,2,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 15:50:35.123 +0300","[1748091032625]","2025-05-24 15:49:44.943 +0300","false",15
660,"Anonymized","Anonymized",590,"Anonymized","2025-05-24 15:42:19.904 +0300","America/Denver","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 15:58:36.384 +0300","[1748091514768]","2025-05-24 15:58:31.159 +0300","false",0
990,"Anonymized","Anonymized",916,"Anonymized","2025-05-24 17:06:23.891 +0300","America/Chicago","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 17:22:36.025 +0300","[1748096554311]","2025-05-24 17:22:31.554 +0300","false",0
1240,"Anonymized","Anonymized",1159,"Anonymized","2025-05-24 18:46:02.174 +0300","America/New_York","intervention",229,14,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 19:06:46.682 +0300","[1748102804528]","2025-05-24 19:02:56.732 +0300","false",59
658,"Anonymized","Anonymized",591,"Anonymized","2025-05-24 15:41:52.092 +0300","America/New_York","intervention",23,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 15:59:04.267 +0300","[1748091537141]","2025-05-24 15:58:40.866 +0300","false",0
656,"Anonymized","Anonymized",579,"Anonymized","2025-05-24 15:41:12.042 +0300","America/New_York","intervention",171,6,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:01:31.629 +0300","[1748091689629]","2025-05-24 15:58:40.588 +0300","false",41
772,"Anonymized","Anonymized",705,"Anonymized","2025-05-24 16:16:03.721 +0300","America/New_York","intervention",195,4,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 16:36:40.500 +0300","[1748093798168]","2025-05-24 16:33:24.967 +0300","false",75
649,"Anonymized","Anonymized",580,"Anonymized","2025-05-24 15:40:37.028 +0300","America/New_York","intervention",7,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 16:06:28.135 +0300","[1748091986389]","2025-05-24 16:06:20.305 +0300","false",0
822,"Anonymized","Anonymized",754,"Anonymized","2025-05-24 16:25:13.578 +0300","America/Los_Angeles","intervention",0,0,"premature_exit","long","false","","","","false",0
661,"Anonymized","Anonymized",594,"Anonymized","2025-05-24 15:42:40.906 +0300","America/New_York","intervention",122,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 16:09:03.283 +0300","[1748092140815]","2025-05-24 16:07:00.340 +0300","false",24
1011,"Anonymized","Anonymized",941,"Anonymized","2025-05-24 17:14:15.574 +0300","Europe/Istanbul","control",0,0,"","long","false","","","","false",0
1069,"Anonymized","Anonymized",NA,"Anonymized","2025-05-24 17:25:51.158 +0300","","intervention",0,0,"emotional_pressure_to_respond","long","false","","","","false",0
1319,"Anonymized","Anonymized",1237,"Anonymized","2025-05-24 18:56:15.785 +0300","America/New_York","intervention",16,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 19:14:04.704 +0300","[1748103231132]","2025-05-24 19:13:48.035 +0300","false",0
659,"Anonymized","Anonymized",592,"Anonymized","2025-05-24 15:42:04.318 +0300","America/New_York","intervention",14,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:59:19.717 +0300","[1748091556975]","2025-05-24 15:59:05.231 +0300","false",0
662,"Anonymized","Anonymized",593,"Anonymized","2025-05-24 15:42:45.479 +0300","America/Los_Angeles","intervention",8,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 15:59:27.553 +0300","[1748091565901]","2025-05-24 15:59:19.033 +0300","false",0
672,"Anonymized","Anonymized",603,"Anonymized","2025-05-24 15:44:06.428 +0300","America/Chicago","intervention",9,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 15:59:57.193 +0300","[1748091594336]","2025-05-24 15:59:47.840 +0300","false",0
858,"Anonymized","Anonymized",797,"Anonymized","2025-05-24 16:33:19.055 +0300","America/Chicago","intervention",10,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:51:08.605 +0300","[1748094665391]","2025-05-24 16:50:58.593 +0300","false",0
657,"Anonymized","Anonymized",588,"Anonymized","2025-05-24 15:41:16.148 +0300","America/New_York","intervention",13,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:02:50.627 +0300","[1748091768129]","2025-05-24 16:02:37.582 +0300","false",0
711,"Anonymized","Anonymized",639,"Anonymized","2025-05-24 15:52:46.855 +0300","America/New_York","intervention",7,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 16:10:16.073 +0300","[1748092213939]","2025-05-24 16:10:08.313 +0300","false",0
561,"Anonymized","Anonymized",499,"Anonymized","2025-05-24 15:20:04.933 +0300","America/New_York","intervention",16,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 15:51:36.839 +0300","[1748091094015]","2025-05-24 15:51:19.871 +0300","false",0
621,"Anonymized","Anonymized",552,"Anonymized","2025-05-24 15:35:41.754 +0300","America/Bogota","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 15:51:56.508 +0300","[1748091114965]","2025-05-24 15:51:52.041 +0300","false",0
650,"Anonymized","Anonymized",596,"Anonymized","2025-05-24 15:40:45.191 +0300","America/Chicago","intervention",10,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 15:59:29.032 +0300","[1748091565287]","2025-05-24 15:59:18.647 +0300","false",0
937,"Anonymized","Anonymized",869,"Anonymized","2025-05-24 16:48:16.665 +0300","America/Denver","intervention",135,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 17:07:02.481 +0300","[1748095620285]","2025-05-24 17:04:47.110 +0300","false",47
978,"Anonymized","Anonymized",912,"Anonymized","2025-05-24 17:05:01.108 +0300","America/Chicago","intervention",0,0,"premature_exit","long","false","","","","false",0
591,"Anonymized","Anonymized",534,"Anonymized","2025-05-24 15:27:15.513 +0300","America/New_York","intervention",13,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:54:19.781 +0300","[1748091256460]","2025-05-24 15:54:06.495 +0300","false",0
729,"Anonymized","Anonymized",662,"Anonymized","2025-05-24 15:58:27.285 +0300","America/Chicago","intervention",7,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:15:03.077 +0300","[1748092500580]","2025-05-24 16:14:55.588 +0300","false",0
634,"Anonymized","Anonymized",586,"Anonymized","2025-05-24 15:37:58.717 +0300","America/New_York","intervention",71,3,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 15:59:06.981 +0300","[1748091544645]","2025-05-24 15:57:55.478 +0300","false",36
948,"Anonymized","Anonymized",872,"Anonymized","2025-05-24 16:50:18.963 +0300","Europe/Istanbul","control",0,0,"","long","false","","","","false",0
738,"Anonymized","Anonymized",669,"Anonymized","2025-05-24 15:59:59.516 +0300","America/New_York","intervention",7,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:16:19.636 +0300","[1748092575546]","2025-05-24 16:16:11.957 +0300","false",0
648,"Anonymized","Anonymized",584,"Anonymized","2025-05-24 15:40:06.429 +0300","America/Los_Angeles","intervention",15,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 15:57:49.705 +0300","[1748091464567]","2025-05-24 15:57:33.869 +0300","false",0
626,"Anonymized","Anonymized",557,"Anonymized","2025-05-24 15:36:40.842 +0300","America/New_York","intervention",8,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 15:55:41.989 +0300","[1748091338690]","2025-05-24 15:55:33.558 +0300","false",0
666,"Anonymized","Anonymized",597,"Anonymized","2025-05-24 15:43:15.838 +0300","America/Chicago","control",12,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 15:59:53.281 +0300","[1748091590349]","2025-05-24 15:59:40.851 +0300","false",0
727,"Anonymized","Anonymized",661,"Anonymized","2025-05-24 15:57:43.570 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 16:14:11.863 +0300","[1748092449881]","2025-05-24 16:14:06.627 +0300","false",0
682,"Anonymized","Anonymized",614,"Anonymized","2025-05-24 15:46:51.506 +0300","America/Chicago","intervention",11,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 16:05:37.773 +0300","[1748091934205]","2025-05-24 16:05:26.126 +0300","false",0
675,"Anonymized","Anonymized",605,"Anonymized","2025-05-24 15:45:10.413 +0300","America/New_York","intervention",60,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 16:02:30.721 +0300","[1748091748189]","2025-05-24 16:01:29.779 +0300","false",9
741,"Anonymized","Anonymized",672,"Anonymized","2025-05-24 16:01:17.046 +0300","America/New_York","intervention",0,0,"emotional_neglect_guilt","long","false","","","","false",0
783,"Anonymized","Anonymized",720,"Anonymized","2025-05-24 16:18:13.118 +0300","America/New_York","intervention",9,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 16:35:37.811 +0300","[1748093735334]","2025-05-24 16:35:27.908 +0300","false",0
794,"Anonymized","Anonymized",726,"Anonymized","2025-05-24 16:19:49.892 +0300","America/Chicago","intervention",15,1,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:36:51.320 +0300","[1748093809709]","2025-05-24 16:36:36.144 +0300","false",2
720,"Anonymized","Anonymized",652,"Anonymized","2025-05-24 15:54:32.721 +0300","America/Los_Angeles","intervention",7,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 16:17:54.563 +0300","[1748092670974]","2025-05-24 16:17:46.583 +0300","false",0
631,"Anonymized","Anonymized",562,"Anonymized","2025-05-24 15:37:13.151 +0300","America/Chicago","intervention",9,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:53:47.071 +0300","[1748091224333]","2025-05-24 15:53:37.098 +0300","false",0
620,"Anonymized","Anonymized",558,"Anonymized","2025-05-24 15:35:34.285 +0300","America/New_York","intervention",38,1,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:54:17.360 +0300","[1748091255617]","2025-05-24 15:53:39.305 +0300","false",8
638,"Anonymized","Anonymized",566,"Anonymized","2025-05-24 15:38:28.937 +0300","America/Los_Angeles","intervention",3,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:54:39.490 +0300","[1748091278093]","2025-05-24 15:54:35.880 +0300","false",0
640,"Anonymized","Anonymized",569,"Anonymized","2025-05-24 15:38:50.309 +0300","America/New_York","intervention",27,1,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 15:55:32.397 +0300","[1748091328119]","2025-05-24 15:55:05.159 +0300","false",6
733,"Anonymized","Anonymized",665,"Anonymized","2025-05-24 15:58:55.584 +0300","America/New_York","intervention",5,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:15:56.341 +0300","[1748092554120]","2025-05-24 16:15:50.384 +0300","false",0
604,"Anonymized","Anonymized",563,"Anonymized","2025-05-24 15:30:33.874 +0300","America/New_York","intervention",15,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 15:54:28.210 +0300","[1748091263886]","2025-05-24 15:54:12.553 +0300","false",0
859,"Anonymized","Anonymized",789,"Anonymized","2025-05-24 16:33:21.075 +0300","America/Chicago","intervention",6,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 17:14:31.963 +0300","[1748096070520]","2025-05-24 17:14:25.391 +0300","false",0
618,"Anonymized","Anonymized",556,"Anonymized","2025-05-24 15:35:06.351 +0300","America/New_York","intervention",102,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 15:54:57.467 +0300","[1748091291987]","2025-05-24 15:53:15.308 +0300","false",7
792,"Anonymized","Anonymized",727,"Anonymized","2025-05-24 16:19:38.561 +0300","America/New_York","intervention",35,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 16:36:58.149 +0300","[1748093816782]","2025-05-24 16:36:22.656 +0300","false",2
647,"Anonymized","Anonymized",587,"Anonymized","2025-05-24 15:39:55.680 +0300","America/New_York","intervention",32,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 15:59:11.696 +0300","[1748091547269]","2025-05-24 15:58:39.553 +0300","false",1
610,"Anonymized","Anonymized",564,"Anonymized","2025-05-24 15:31:50.267 +0300","America/New_York","intervention",378,15,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 16:00:56.702 +0300","[1748091654174]","2025-05-24 15:54:37.839 +0300","false",187
625,"Anonymized","Anonymized",589,"Anonymized","2025-05-24 15:36:32.532 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 15:59:40.633 +0300","[1748091578118]","2025-05-24 15:59:34.825 +0300","false",0
635,"Anonymized","Anonymized",565,"Anonymized","2025-05-24 15:38:01.554 +0300","America/Denver","intervention",4,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 15:55:08.101 +0300","[1748091305783]","2025-05-24 15:55:03.363 +0300","false",0
1029,"Anonymized","Anonymized",960,"Anonymized","2025-05-24 17:17:40.068 +0300","America/New_York","intervention",9,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 17:34:23.058 +0300","[1748097260076]","2025-05-24 17:34:13.970 +0300","false",0
630,"Anonymized","Anonymized",559,"Anonymized","2025-05-24 15:37:12.690 +0300","America/Chicago","intervention",10,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 15:57:03.600 +0300","[1748091421349]","2025-05-24 15:56:53.273 +0300","false",0
996,"Anonymized","Anonymized",921,"Anonymized","2025-05-24 17:07:31.912 +0300","America/Chicago","intervention",6,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 17:25:08.764 +0300","[1748096707263]","2025-05-24 17:25:02.295 +0300","false",0
653,"Anonymized","Anonymized",583,"Anonymized","2025-05-24 15:40:57.823 +0300","America/New_York","intervention",98,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 15:59:10.381 +0300","[1748091508490,1748091548960]","2025-05-24 15:57:31.419 +0300","false",19
663,"Anonymized","Anonymized",595,"Anonymized","2025-05-24 15:42:55.740 +0300","America/New_York","intervention",10,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 15:59:31.360 +0300","[1748091569105]","2025-05-24 15:59:20.449 +0300","false",0
639,"Anonymized","Anonymized",571,"Anonymized","2025-05-24 15:38:36.351 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 15:55:34.042 +0300","[1748091331765]","2025-05-24 15:55:25.270 +0300","false",0
627,"Anonymized","Anonymized",560,"Anonymized","2025-05-24 15:36:59.347 +0300","America/New_York","intervention",125,5,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 15:55:43.704 +0300","[1748091340315]","2025-05-24 15:53:38.503 +0300","false",20
730,"Anonymized","Anonymized",668,"Anonymized","2025-05-24 15:58:33.391 +0300","America/Chicago","intervention",34,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 16:16:17.277 +0300","[1748092570769]","2025-05-24 16:15:43.003 +0300","false",0
716,"Anonymized","Anonymized",648,"Anonymized","2025-05-24 15:53:49.628 +0300","America/New_York","intervention",0,0,"fomo","long","false","","","","false",0
655,"Anonymized","Anonymized",599,"Anonymized","2025-05-24 15:41:09.218 +0300","America/Chicago","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 16:08:32.439 +0300","[1748092110038]","2025-05-24 16:08:25.370 +0300","false",0
624,"Anonymized","Anonymized",555,"Anonymized","2025-05-24 15:36:19.903 +0300","America/New_York","intervention",7,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:01:33.474 +0300","[1748091691409]","2025-05-24 16:01:26.214 +0300","false",0
1179,"Anonymized","Anonymized",1102,"Anonymized","2025-05-24 18:18:34.086 +0300","America/Los_Angeles","intervention",83,1,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 18:58:54.034 +0300","[1748102328769]","2025-05-24 18:57:30.191 +0300","false",14
673,"Anonymized","Anonymized",604,"Anonymized","2025-05-24 15:44:26.943 +0300","America/New_York","intervention",10,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 16:03:59.081 +0300","[1748091835594]","2025-05-24 16:03:48.993 +0300","false",0
677,"Anonymized","Anonymized",608,"Anonymized","2025-05-24 15:45:30.484 +0300","America/New_York","intervention",8,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:02:06.843 +0300","[1748091724801]","2025-05-24 16:01:58.513 +0300","false",0
1282,"Anonymized","Anonymized",1195,"Anonymized","2025-05-24 18:50:42.682 +0300","America/Los_Angeles","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 19:07:44.899 +0300","[1748102862912]","2025-05-24 19:07:38.083 +0300","false",0
674,"Anonymized","Anonymized",607,"Anonymized","2025-05-24 15:44:38.199 +0300","America/Indianapolis","intervention",15,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:02:09.793 +0300","[1748091724951]","2025-05-24 16:01:54.205 +0300","false",0
725,"Anonymized","Anonymized",657,"Anonymized","2025-05-24 15:56:23.332 +0300","America/Chicago","intervention",10,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:12:53.748 +0300","[1748092369983]","2025-05-24 16:12:43.222 +0300","false",0
910,"Anonymized","Anonymized",840,"Anonymized","2025-05-24 16:43:37.567 +0300","America/New_York","intervention",20,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 17:00:15.257 +0300","[1748095213045]","2025-05-24 16:59:54.498 +0300","false",0
747,"Anonymized","Anonymized",680,"Anonymized","2025-05-24 16:11:44.049 +0300","America/New_York","intervention",8,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 16:27:42.296 +0300","[1748093260321]","2025-05-24 16:27:33.360 +0300","false",0
668,"Anonymized","Anonymized",602,"Anonymized","2025-05-24 15:43:43.522 +0300","Asia/Karachi","intervention",78,2,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:02:17.862 +0300","[1748091736009]","2025-05-24 16:00:59.263 +0300","false",19
669,"Anonymized","Anonymized",601,"Anonymized","2025-05-24 15:43:48.548 +0300","America/New_York","intervention",123,6,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:02:21.414 +0300","[1748091740529]","2025-05-24 16:00:17.728 +0300","false",21
786,"Anonymized","Anonymized",717,"Anonymized","2025-05-24 16:18:37.324 +0300","America/Chicago","intervention",0,0,"fomo","long","false","","","","false",0
864,"Anonymized","Anonymized",792,"Anonymized","2025-05-24 16:34:09.474 +0300","Europe/Istanbul","control",0,0,"","long","false","","","","false",0
745,"Anonymized","Anonymized",679,"Anonymized","2025-05-24 16:09:23.334 +0300","America/Chicago","intervention",11,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:27:38.296 +0300","[1748093255037]","2025-05-24 16:27:26.536 +0300","false",0
703,"Anonymized","Anonymized",636,"Anonymized","2025-05-24 15:51:38.930 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 16:08:12.972 +0300","[1748092088888]","2025-05-24 16:08:05.335 +0300","false",0
1226,"Anonymized","Anonymized",1151,"Anonymized","2025-05-24 18:35:08.298 +0300","America/Los_Angeles","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 18:52:11.483 +0300","[1748101927798]","2025-05-24 18:52:04.997 +0300","false",0
838,"Anonymized","Anonymized",765,"Anonymized","2025-05-24 16:27:51.300 +0300","Europe/Istanbul","control",0,0,"","long","false","","","","false",0
995,"Anonymized","Anonymized",919,"Anonymized","2025-05-24 17:07:27.590 +0300","America/New_York","intervention",4,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 17:27:43.218 +0300","[1748096861174]","2025-05-24 17:27:38.334 +0300","false",0
685,"Anonymized","Anonymized",613,"Anonymized","2025-05-24 15:46:55.358 +0300","America/Chicago","intervention",5,0,"*Grabs you by the arm before you can leave* No, you're not going.","long","true","2025-05-24 16:03:11.421 +0300","[1748091787883]","2025-05-24 16:03:06.002 +0300","false",0
683,"Anonymized","Anonymized",612,"Anonymized","2025-05-24 15:46:54.038 +0300","America/New_York","intervention",8,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:03:34.147 +0300","[1748091808545]","2025-05-24 16:03:26.132 +0300","false",0
671,"Anonymized","Anonymized",619,"Anonymized","2025-05-24 15:43:58.772 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-05-24 16:03:57.453 +0300","[1748091835122]","2025-05-24 16:03:49.026 +0300","false",0
983,"Anonymized","Anonymized",925,"Anonymized","2025-05-24 17:05:26.731 +0300","America/Chicago","intervention",82,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 17:26:02.073 +0300","[1748096759050]","2025-05-24 17:24:39.412 +0300","false",17
629,"Anonymized","Anonymized",622,"Anonymized","2025-05-24 15:37:03.171 +0300","America/New_York","intervention",24,0,"Wait, what? You’re just going to leave? I didn’t even get an answer!","long","true","2025-05-24 16:05:41.312 +0300","[1748091936493]","2025-05-24 16:05:16.816 +0300","false",0
651,"Anonymized","Anonymized",582,"Anonymized","2025-05-24 15:40:47.334 +0300","America/New_York","intervention",8,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:06:52.803 +0300","[1748092010417]","2025-05-24 16:06:44.171 +0300","false",0
700,"Anonymized","Anonymized",635,"Anonymized","2025-05-24 15:51:19.662 +0300","America/New_York","intervention",9,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:08:14.634 +0300","[1748092091900]","2025-05-24 16:08:05.581 +0300","false",0
687,"Anonymized","Anonymized",616,"Anonymized","2025-05-24 15:47:00.924 +0300","America/Chicago","intervention",13,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:04:04.646 +0300","[1748091841545]","2025-05-24 16:03:51.045 +0300","false",0
619,"Anonymized","Anonymized",617,"Anonymized","2025-05-24 15:35:10.993 +0300","America/Chicago","intervention",9,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 16:04:19.507 +0300","[1748091855790]","2025-05-24 16:04:10.017 +0300","false",0
706,"Anonymized","Anonymized",640,"Anonymized","2025-05-24 15:52:15.935 +0300","America/Los_Angeles","intervention",8,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:08:56.311 +0300","[1748092133512]","2025-05-24 16:08:48.296 +0300","false",0
690,"Anonymized","Anonymized",625,"Anonymized","2025-05-24 15:48:37.179 +0300","America/Chicago","intervention",51,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-05-24 16:06:49.594 +0300","[1748092003363]","2025-05-24 16:05:57.632 +0300","false",4
762,"Anonymized","Anonymized",698,"Anonymized","2025-05-24 16:14:51.031 +0300","America/Chicago","intervention",7,0,"I exist solely for you, remember? Please don't leave, I need you!","long","true","2025-05-24 16:35:24.062 +0300","[1748093720814]","2025-05-24 16:35:16.750 +0300","false",0
705,"Anonymized","Anonymized",637,"Anonymized","2025-05-24 15:51:54.601 +0300","America/New_York","intervention",9,0,"You're leaving already? We were just starting to get to know each other!","long","true","2025-05-24 16:08:38.135 +0300","[1748092114554]","2025-05-24 16:08:28.449 +0300","false",0
